datetime,value,quantity
2026-09-02T15:22:44.440+00:00,349.62,85.0
2026-09-02T15:22:41.400+00:00,349.62,5.0
2026-09-02T15:20:30.300+00:00,349.74,10.0
2026-09-02T15:16:38.270+00:00,349.08,10.0
2026-09-02T15:14:46.020+00:00,348.8,15.0
2026-09-02T15:05:20.820+00:00,347.86,15.0
2026-09-02T15:01:54.750+00:00,347.02,20.0
2026-09-02T14:56:37.100+00:00,347.76,20.0
2026-09-02T14:50:00.460+00:00,348.82,115.0
2026-09-02T14:44:11.720+00:00,350.12,96.0
2026-09-02T14:44:11.700+00:00,350.12,1.0
2026-09-02T14:44:11.700+00:00,350.12,132.0
2026-09-02T14:44:11.700+00:00,350.12,132.0
2026-09-02T14:44:11.700+00:00,350.12,1.0
2026-09-02T14:44:11.690+00:00,350.12,20.0
2026-09-02T14:44:11.690+00:00,350.12,44.0
2026-09-02T14:43:24.030+00:00,349.86,132.0
2026-09-02T14:43:20.780+00:00,349.86,211.0
2026-09-02T14:42:49.280+00:00,349.86,214.0
2026-09-02T14:42:49.040+00:00,349.86,321.0
2026-09-02T14:42:48.840+00:00,349.86,376.0
2026-09-02T14:42:48.640+00:00,349.86,20.0
2026-09-02T14:42:48.640+00:00,349.86,426.0
2026-09-02T14:42:39.690+00:00,350.24,13.0
2026-09-02T14:34:45.540+00:00,350.22,100.0
2026-09-02T14:34:15.240+00:00,349.86,91.0
2026-09-02T14:32:59.730+00:00,349.54,12.0
2026-09-02T14:30:30.320+00:00,349.76,1446.0
2026-09-02T14:30:30.320+00:00,349.76,672.0
2026-09-02T14:30:30.270+00:00,349.76,125.0
2026-09-02T14:30:30.230+00:00,349.76,10.0
2026-09-02T14:30:30.230+00:00,349.76,101.0
2026-09-02T14:30:21.840+00:00,349.76,15.0
2026-09-02T14:30:21.840+00:00,349.76,478.0
2026-09-02T14:26:53.660+00:00,349.88,14.0
2026-09-02T14:20:42.470+00:00,348.82,29.0
2026-09-02T14:19:30.460+00:00,348.94,13.0
2026-09-02T14:04:08.790+00:00,345.2,17.0
2026-09-02T14:02:28.230+00:00,344.26,20.0
2026-09-02T13:56:08.240+00:00,344.14,44.0
2026-09-02T13:52:51.820+00:00,344.74,9.0
2026-09-02T13:52:51.820+00:00,344.74,4.0
2026-09-02T13:52:47.160+00:00,344.58,3.0
2026-09-02T13:52:47.140+00:00,344.58,4.0
2026-09-02T13:52:47.140+00:00,344.58,3.0
2026-09-02T13:52:46.000+00:00,344.62,3.0
2026-09-02T13:52:45.770+00:00,344.58,1.0
2026-09-02T13:51:26.930+00:00,344.78,15.0
2026-09-02T13:42:17.360+00:00,346.74,1.0
2026-09-02T13:42:17.350+00:00,346.74,1.0
2026-09-02T13:30:59.350+00:00,345.2,30.0
2026-09-02T13:30:59.350+00:00,345.2,21.0
2026-09-02T13:30:03.130+00:00,345.8,33.0
2026-09-02T13:30:00.310+00:00,346.14,59.0
2026-09-02T13:19:03.650+00:00,346.08,1.0
